tourney_id,tourney_name,surface,tourney_date,round,best_of,score,tour,retired,total_games,total_sets,total_tiebreaks,player_id,player_name,player_rank,opp_id,opp_name,opp_rank,won_match,games_won,games_lost,sets_won,aces,double_faults,bp_won,bp_faced,bp_saved,bp_faced_opp,svpt,first_in,first_won,second_won,svc_games
2021-2047,Chicago 1,Hard,2021-08-23,R32,3,6-4 6-2,wta,0,18,2,0,201595,Misaki Doi,96.0,211148,Jasmine Paolini,98.0,0,6,12,0,0,6,4,10,3,5,58,32,16,7,9
2021-560,Us Open,Hard,2021-08-30,R128,3,7-6(3) 6-3,wta,0,22,2,1,201595,Misaki Doi,97.0,204411,Storm Hunter,133.0,1,13,9,2,3,0,4,4,1,10,57,37,27,13,12
2021-560,Us Open,Hard,2021-08-30,R64,3,6-3 6-2,wta,0,17,2,0,201595,Misaki Doi,97.0,202468,Jessica Pegula,25.0,0,5,12,0,0,1,0,6,3,0,49,25,13,14,8
2021-300,Luxembourg,Hard,2021-09-13,R32,3,6-2 6-3,wta,0,17,2,0,201595,Misaki Doi,102.0,214643,Liudmila Samsonova,48.0,0,5,12,0,1,0,1,7,2,2,57,45,23,4,9
2021-2048,Chicago 2,Hard,2021-09-27,R32,3,4-6 6-3 7-5,wta,0,31,3,0,201595,Misaki Doi,111.0,203389,Danielle Collins,28.0,0,14,17,1,0,6,6,9,2,12,80,45,26,16,15
2021-2048,Chicago 2,Hard,2021-09-27,R64,3,6-3 6-7(4) 6-3,wta,0,31,3,1,201595,Misaki Doi,111.0,213631,Marie Bouzkova,91.0,1,18,13,2,2,5,6,12,8,8,115,64,39,28,16
2021-609,Indian Wells,Hard,2021-10-06,R64,3,6-2 6-3,wta,0,17,2,0,201595,Misaki Doi,109.0,201514,Sorana Cirstea,40.0,0,5,12,0,0,1,1,4,0,2,42,28,15,7,8
2021-609,Indian Wells,Hard,2021-10-06,R128,3,6-2 5-7 7-5,wta,0,32,3,0,201595,Misaki Doi,109.0,215983,Ann Li,69.0,1,18,14,2,0,0,4,4,2,12,96,61,43,23,16
2022-2014,Adelaide 1,Hard,2022-01-03,SF,3,6-4 6-3,wta,0,19,2,0,201595,Misaki Doi,105.0,214981,Elena Rybakina,14.0,0,7,12,0,1,3,1,11,7,2,76,45,29,12,10
2022-2014,Adelaide 1,Hard,2022-01-03,QF,3,6-3 4-6 7-6(5),wta,0,32,3,1,201595,Misaki Doi,105.0,215219,Kaja Juvan,100.0,1,17,15,2,0,7,3,19,16,5,133,82,53,27,16
2022-2014,Adelaide 1,Hard,2022-01-03,R16,3,7-6(4) 6-3,wta,0,22,2,1,201595,Misaki Doi,105.0,214181,Anastasia Gasanova,130.0,1,13,9,2,3,3,6,13,9,12,74,50,32,10,10
2022-2014,Adelaide 1,Hard,2022-01-03,R32,3,6-3 3-6 6-1,wta,0,25,3,0,201595,Misaki Doi,105.0,201568,Kristina Kucova,97.0,1,15,10,2,4,4,4,5,3,12,70,38,31,15,13
2022-580,Australian Open,Hard,2022-01-17,R128,3,6-3 7-5,wta,0,21,2,0,201595,Misaki Doi,75.0,201568,Kristina Kucova,96.0,0,8,13,0,4,2,2,13,8,2,68,51,33,4,10
2022-2002,Guadalajara,Hard,2022-02-21,R32,3,4-6 7-5 6-4,wta,0,32,3,0,201595,Misaki Doi,78.0,213631,Marie Bouzkova,96.0,0,15,17,1,0,9,7,17,9,9,113,72,36,17,16
2022-1039,Monterrey,Hard,2022-02-28,R32,3,6-2 6-1,wta,0,15,2,0,201595,Misaki Doi,87.0,203463,Nuria Parrizas Diaz,51.0,0,3,12,0,0,5,1,11,5,2,47,22,9,8,8
2022-609,Indian Wells,Hard,2022-03-07,R64,3,6-4 3-6 6-1,wta,0,26,3,0,201595,Misaki Doi,95.0,201619,Madison Keys,29.0,0,11,15,1,0,3,2,11,7,8,93,52,33,20,13
2022-609,Indian Wells,Hard,2022-03-07,R128,3,0-6 6-4 6-3,wta,0,25,3,0,201595,Misaki Doi,95.0,215713,Anastasia Potapova,121.0,1,12,13,2,1,6,6,13,6,11,87,44,26,15,13
2022-902,Miami,Hard,2022-03-21,R128,3,6-4 6-1,wta,0,17,2,0,201595,Misaki Doi,93.0,201329,Vera Zvonareva,117.0,0,5,12,0,1,1,1,9,4,1,54,33,18,9,9
2022-520,Roland Garros,Clay,2022-05-23,R128,3,6-2 6-0,wta,0,14,2,0,201595,Misaki Doi,98.0,201427,Alize Cornet,40.0,0,2,12,0,0,0,0,7,2,1,43,27,13,4,7
2022-2017,Bad Homburg,Grass,2022-06-20,R32,3,6-3 6-3,wta,0,18,2,0,201595,Misaki Doi,100.0,213889,Greet Minnen,89.0,0,6,12,0,0,1,1,7,3,7,52,36,23,6,9
2022-540,Wimbledon,Grass,2022-06-27,R128,3,6-4 6-0,wta,0,16,2,0,201595,Misaki Doi,108.0,201533,Shuai Zhang,41.0,0,4,12,0,2,2,1,7,2,3,59,30,19,8,8
2022-1094,Lausanne,Clay,2022-07-11,R32,3,6-3 6-3,wta,0,18,2,0,201595,Misaki Doi,103.0,215337,Olga Danilovic,124.0,0,6,12,0,1,3,1,11,7,10,62,35,18,13,9
2022-2042,Hamburg,Clay,2022-07-18,R16,3,6-4 6-3,wta,0,19,2,0,201595,Misaki Doi,107.0,201492,Andrea Petkovic,67.0,0,7,12,0,1,3,1,14,10,2,81,49,31,11,10
2022-2042,Hamburg,Clay,2022-07-18,R32,3,7-6(10) 6-0,wta,0,19,2,1,201595,Misaki Doi,107.0,221407,Oksana Selekhmeteva,177.0,1,13,6,2,1,7,4,14,13,5,99,65,42,15,9
2022-2037,Warsaw,Clay,2022-07-25,R32,3,7-5 6-4,wta,0,22,2,0,201595,Misaki Doi,97.0,201614,Caroline Garcia,45.0,0,9,13,0,1,3,2,9,5,8,72,45,29,12,11
2022-1056,Tokyo,Hard,2022-09-19,R32,3,6-2 6-4,wta,0,18,2,0,201595,Misaki Doi,107.0,221012,Qinwen Zheng,36.0,0,6,12,0,1,2,1,7,3,4,54,34,18,9,9
2022-W-FC-2022-POS-M-JPN-UKR-01,BJK Cup Playoffs: JPN vs UKR,Hard,2022-11-12,RR,3,7-6(1) 6-4,wta,0,23,2,1,201595,Misaki Doi,180.0,216146,Marta Kostyuk,70.0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0
2023-405,Osaka,Hard,2023-09-11,R32,3,6-2 3-6 6-3,wta,0,26,3,0,201595,Misaki Doi,329.0,215996,Arianne Hartono,191.0,0,11,15,1,4,5,3,13,8,12,93,60,33,17,13
2023-1056,Tokyo,Hard,2023-09-25,R16,3,6-3 6-1,wta,0,16,2,0,201595,Misaki Doi,331.0,206289,Maria Sakkari,6.0,0,4,12,0,1,0,0,6,2,0,51,37,21,4,8
2023-1056,Tokyo,Hard,2023-09-25,R32,3,7-5 6-2,wta,0,20,2,0,201595,Misaki Doi,331.0,201549,Petra Martic,49.0,1,13,7,2,1,0,4,4,3,9,50,34,28,11,10
2019-1049,Auckland,Hard,2018-12-31,R32,3,6-0 6-4,wta,0,16,2,0,201596,Johanna Larsson,75.0,201504,Julia Goerges,14.0,0,4,12,0,1,5,1,9,4,1,52,34,19,5,8
2019-1050,Hobart,Hard,2019-01-07,R32,3,7-6(1) 7-6(2),wta,0,26,2,2,201596,Johanna Larsson,75.0,211941,Zoe Hives,211.0,0,12,14,0,5,3,2,5,3,7,95,72,45,11,12
2019-580,Australian Open,Hard,2019-01-14,R128,3,7-6(5) 3-0 RET,wta,1,16,2,1,201596,Johanna Larsson,77.0,214304,Vera Lapko,62.0,1,10,6,2,6,1,2,2,1,2,50,36,27,7,8
2019-580,Australian Open,Hard,2019-01-14,R64,3,6-1 6-3,wta,0,16,2,0,201596,Johanna Larsson,77.0,201496,Caroline Wozniacki,3.0,0,4,12,0,1,2,0,10,6,2,55,34,19,7,8
2019-W-FC-2019-G1-EPA-A-B-M-UKR-SWE-01,Fed Cup G1 RR: UKR vs SWE,Hard,2019-02-06,RR,3,6-4 6-2,wta,0,18,2,0,201596,Johanna Larsson,71.0,215035,Dayana Yastremska,34.0,0,6,12,0,1,3,2,7,2,3,55,27,15,13,9
2019-W-FC-2019-G1-EPA-A-B-M-EST-SWE-01,Fed Cup G1 RR: EST vs SWE,Hard,2019-02-07,RR,3,6-2 6-3,wta,0,17,2,0,201596,Johanna Larsson,71.0,216116,Elena Malygina,,1,12,5,2,5,1,4,3,3,4,53,39,30,8,9
2019-W-FC-2019-G1-EPA-A-B-M-BUL-SWE-01,Fed Cup G1 RR: BUL vs SWE,Hard,2019-02-08,RR,3,6-4 6-4,wta,0,20,2,0,201596,Johanna Larsson,71.0,202600,Viktoriya Tomova,158.0,1,12,8,2,0,3,4,4,2,11,60,33,24,16,10
2019-W-FC-2019-G1-EPA-A-PPO-RUS-SWE-01,Fed Cup G1 PPO: RUS vs SWE,Hard,2019-02-09,RR,3,7-6(1) 6-2,wta,0,21,2,1,201596,Johanna Larsson,71.0,212001,Natalia Vikhlyantseva,109.0,0,8,13,0,0,4,2,6,2,3,65,41,24,9,10
2019-1097,Budapest,Hard,2019-02-18,R32,3,6-1 6-1,wta,0,14,2,0,201596,Johanna Larsson,69.0,203462,Kateryna Baindl,126.0,0,2,12,0,1,5,1,9,3,1,44,23,11,5,7
2019-M006,Indian Wells,Hard,2019-03-04,R128,3,6-2 6-2,wta,0,16,2,0,201596,Johanna Larsson,76.0,201466,Kaia Kanepi,86.0,0,4,12,0,2,6,2,9,3,4,56,37,18,4,8
2019-M007,Miami,Hard,2019-03-18,R128,3,6-1 6-2,wta,0,15,2,0,201596,Johanna Larsson,79.0,203501,Taylor Townsend,96.0,0,3,12,0,0,4,0,11,7,3,65,39,21,11,7
2019-0804,Charleston,Clay,2019-04-01,R64,3,6-1 6-4,wta,0,17,2,0,201596,Johanna Larsson,88.0,211533,Jelena Ostapenko,31.0,0,5,12,0,1,0,1,9,5,3,56,40,20,8,8
2019-1027,Istanbul,Clay,2019-04-22,R32,3,7-6(6) 4-6 6-3,wta,0,32,3,1,201596,Johanna Larsson,92.0,202506,Margarita Gasparyan,72.0,0,15,17,1,0,3,7,20,13,17,120,94,49,13,15
2019-1005,Rabat,Clay,2019-04-29,R32,3,6-3 6-1,wta,0,16,2,0,201596,Johanna Larsson,92.0,201490,Timea Bacsinszky,111.0,0,4,12,0,1,2,1,12,7,3,61,38,18,9,8
2019-1068,Nurnberg,Clay,2019-05-20,R32,3,7-5 6-4,wta,0,22,2,0,201596,Johanna Larsson,111.0,201320,Svetlana Kuznetsova,102.0,1,13,9,2,2,2,3,8,7,11,85,57,37,17,11
2019-1068,Nurnberg,Clay,2019-05-20,R16,3,4-6 6-0 6-3,wta,0,25,3,0,201596,Johanna Larsson,111.0,211701,Katerina Siniakova,43.0,0,9,16,1,0,4,3,11,5,11,83,54,28,12,12
2019-520,Roland Garros,Clay,2019-05-27,R128,3,6-3 6-4,wta,0,19,2,0,201596,Johanna Larsson,172.0,201517,Magdalena Rybarikova,74.0,1,12,7,2,1,1,3,3,2,8,63,40,30,12,10
2019-520,Roland Garros,Clay,2019-05-27,R64,3,6-4 6-1,wta,0,17,2,0,201596,Johanna Larsson,172.0,202469,Garbine Muguruza,19.0,0,5,12,0,1,3,0,6,2,0,48,26,15,10,8
2019-M010,S-Hertogenbosch,Grass,2019-06-10,R32,3,6-3 6-1,wta,0,16,2,0,201596,Johanna Larsson,148.0,202428,Kiki Bertens,4.0,0,4,12,0,1,3,1,6,1,6,41,23,10,8,8
2019-560,Us Open,Hard,2019-08-26,R128,3,7-5 6-2,wta,0,20,2,0,201596,Johanna Larsson,171.0,201616,Lauren Davis,73.0,0,7,13,0,1,7,2,8,3,9,62,36,19,13,10
2020-580,Australian Open,Hard,2020-01-20,R128,3,6-1 6-0,wta,0,13,2,0,201596,Johanna Larsson,215.0,211651,Paula Badosa,97.0,0,1,12,0,0,3,0,10,5,3,40,26,11,5,6
2020-W-FC-2020-G1-EPA-B-A-M-SWE-LUX-01,Fed Cup G1 RR: SWE vs LUX,Hard,2020-02-05,RR,3,0-6 6-3 6-1,wta,0,22,3,0,201596,Johanna Larsson,232.0,215016,Eleonora Molinaro,254.0,0,10,12,1,5,1,3,10,6,7,77,52,28,14,11
2020-W-FC-2020-G1-EPA-B-A-M-SRB-SWE-01,Fed Cup G1 RR: SRB vs SWE,Hard,2020-02-07,RR,3,6-1 6-0,wta,0,13,2,0,201596,Johanna Larsson,232.0,211411,Nina Stojanovic,82.0,1,12,1,2,2,2,5,0,0,6,41,30,26,4,7
2020-W-FC-2020-G1-EPA-B-PPO-POL-SWE-01,Fed Cup G1 PPO: POL vs SWE,Hard,2020-02-08,RR,3,7-5 6-4,wta,0,22,2,0,201596,Johanna Larsson,232.0,202663,Magda Linette,42.0,0,9,13,0,0,2,4,10,4,6,70,50,23,11,11
2019-W-FC-2019-WG2-M-ESP-JPN-01,Fed Cup WG2 R1: ESP vs JPN,Hard,2019-02-09,RR,3,7-6(3) 6-4,wta,0,23,2,1,201597,Kurumi Nara,156.0,201562,Silvia Soler Espinosa,190.0,1,13,10,2,2,0,6,10,5,13,80,66,37,7,11
2019-520,Roland Garros,Clay,2019-05-27,R128,3,7-5 5-7 6-3,wta,0,33,3,0,201597,Kurumi Nara,238.0,203435,Dalila Jakupovic,105.0,1,18,15,2,1,5,8,21,14,16,134,100,57,16,17
2019-520,Roland Garros,Clay,2019-05-27,R64,3,6-3 6-2,wta,0,17,2,0,201597,Kurumi Nara,238.0,200033,Serena Williams,10.0,0,5,12,0,2,1,0,12,9,0,64,49,25,10,8
2019-0405,Hiroshima,Hard,2019-09-09,R32,3,6-4 6-4,wta,0,20,2,0,201597,Kurumi Nara,182.0,213583,Tatjana Maria,86.0,1,12,8,2,0,8,5,12,9,9,81,55,37,8,10
2019-0405,Hiroshima,Hard,2019-09-09,R16,3,7-6(1) 7-5,wta,0,25,2,1,201597,Kurumi Nara,182.0,202596,Mihaela Buzarnescu,125.0,0,11,14,0,0,3,4,5,0,10,65,38,22,10,12
2019-1076,Tianjin,Hard,2019-10-07,R32,3,3-6 6-1 6-3,wta,0,25,3,0,201597,Kurumi Nara,159.0,211279,Harriet Dart,133.0,1,15,10,2,0,0,7,7,2,16,84,55,32,13,13
2019-1076,Tianjin,Hard,2019-10-07,R16,3,4-0 RET,wta,1,4,1,0,201597,Kurumi Nara,159.0,202663,Magda Linette,42.0,0,0,4,0,0,1,0,2,0,0,9,6,1,0,2
2020-W-FC-2020-QLS-M-ESP-JPN-01,Fed Cup QLS R1: ESP vs JPN,Clay,2020-02-07,RR,3,6-1 6-3,wta,0,16,2,0,201597,Kurumi Nara,137.0,201521,Carla Suarez Navarro,55.0,0,4,12,0,0,0,1,9,4,3,52,35,15,7,8
2020-560,Us Open,Hard,2020-08-31,R128,3,6-1 6-0,wta,0,13,2,0,201597,Kurumi Nara,142.0,206255,Patricia Maria Tig,88.0,0,1,12,0,0,3,0,10,4,0,45,34,15,1,7
2021-804,Charleston 1,Clay,2021-04-05,R16,3,6-0 6-3,wta,0,15,2,0,201597,Kurumi Nara,162.0,206368,Veronika Kudermetova,38.0,0,3,12,0,0,4,0,11,6,2,66,45,24,7,8
2021-804,Charleston 1,Clay,2021-04-05,R32,3,6-1 6-4,wta,0,17,2,0,201597,Kurumi Nara,162.0,215992,Whitney Osuigwe,168.0,1,12,5,2,1,2,4,6,5,5,66,48,31,10,9
2021-804,Charleston 1,Clay,2021-04-05,R64,3,6-2 6-2,wta,0,16,2,0,201597,Kurumi Nara,162.0,215371,Francesca Di Lorenzo,152.0,1,12,4,2,0,1,6,3,1,6,58,43,24,10,8
2021-1080,Nottingham,Grass,2021-06-07,R32,3,6-2 5-7 6-2,wta,0,28,3,0,201597,Kurumi Nara,155.0,201540,Kristina Mladenovic,61.0,0,11,17,1,1,1,4,14,7,4,101,79,41,11,14
2021-1080,Nottingham,Grass,2021-06-07,R64,3,6-4 6-7(1) 6-2,wta,0,31,3,1,201597,Kurumi Nara,155.0,202600,Viktoriya Tomova,108.0,1,18,13,2,1,1,5,9,7,19,100,74,50,12,15
2019-0804,Charleston,Clay,2019-04-01,R64,3,6-4 6-2,wta,0,18,2,0,201603,Shelby Rogers,,201516,Evgeniya Rodina,68.0,1,12,6,2,6,3,6,5,2,7,50,32,22,9,9
2019-0804,Charleston,Clay,2019-04-01,R32,3,4-6 6-3 7-6(4),wta,0,32,3,1,201603,Shelby Rogers,,211533,Jelena Ostapenko,31.0,0,15,17,1,7,4,7,15,8,16,104,56,32,19,15
2019-0894,Bogota,Clay,2019-04-08,R32,3,6-3 6-7(6) 6-1,wta,0,29,3,1,201603,Shelby Rogers,574.0,206292,Astra Sharma,138.0,0,11,18,1,5,9,3,14,8,9,103,54,33,23,13
2019-0406,Strasbourg,Clay,2019-05-20,R32,3,4-6 6-4 6-3,wta,0,29,3,0,201603,Shelby Rogers,514.0,201614,Caroline Garcia,24.0,0,13,16,1,6,7,4,8,3,6,91,51,30,21,14
2019-520,Roland Garros,Clay,2019-05-27,R128,3,6-3 6-3,wta,0,18,2,0,201603,Shelby Rogers,514.0,206292,Astra Sharma,92.0,1,12,6,2,5,4,5,5,3,14,64,37,25,14,9
2019-520,Roland Garros,Clay,2019-05-27,R64,3,6-1 6-7(7) 6-3,wta,0,29,3,1,201603,Shelby Rogers,514.0,201521,Carla Suarez Navarro,29.0,0,11,18,1,3,3,2,16,9,6,103,51,25,29,14
2019-1080,Nottingham,Grass,2019-06-10,R32,3,6-4 5-7 7-6(4),wta,0,35,3,1,201603,Shelby Rogers,361.0,204427,Sara Sorribes Tormo,64.0,0,17,18,1,5,1,5,16,11,10,127,72,47,24,17
2019-1091,Mallorca,Grass,2019-06-17,R32,3,6-2 6-2,wta,0,16,2,0,201603,Shelby Rogers,356.0,201533,Shuai Zhang,52.0,1,12,4,2,2,3,5,3,2,9,53,40,27,7,8
2019-1091,Mallorca,Grass,2019-06-17,R16,3,5-7 6-3 3-1 RET,wta,1,25,3,0,201603,Shelby Rogers,356.0,202505,Belinda Bencic,13.0,0,11,14,1,12,1,3,5,1,5,72,43,29,13,12
2019-540,Wimbledon,Grass,2019-07-01,R128,3,6-0 3-6 6-4,wta,0,25,3,0,201603,Shelby Rogers,298.0,204426,Anett Kontaveit,20.0,0,10,15,1,4,2,3,11,6,4,83,50,30,15,12
2019-M035,Washington,Hard,2019-07-29,R32,3,6-4 6-4,wta,0,20,2,0,201603,Shelby Rogers,292.0,201540,Kristina Mladenovic,49.0,0,8,12,0,1,3,4,10,4,8,67,36,21,11,10
2019-0300,Luxembourg,Hard,2019-10-14,R32,3,6-3 1-6 6-4,wta,0,26,3,0,201603,Shelby Rogers,219.0,213583,Tatjana Maria,86.0,0,13,13,1,3,1,4,9,5,11,89,57,37,16,13
2020-1063,Shenzhen,Hard,2020-01-06,R16,3,6-1 7-6(2),wta,0,20,2,1,201603,Shelby Rogers,174.0,202469,Garbine Muguruza,35.0,0,7,13,0,2,5,1,5,2,5,56,33,19,13,9
2020-1063,Shenzhen,Hard,2020-01-06,R32,3,6-3 5-7 6-4,wta,0,31,3,0,201603,Shelby Rogers,174.0,202484,Nicole Gibbs,124.0,1,17,14,2,8,2,3,5,3,8,102,52,41,27,16
2020-580,Australian Open,Hard,2020-01-20,R128,3,0-6 6-1 6-0,wta,0,19,3,0,201603,Shelby Rogers,155.0,202469,Garbine Muguruza,32.0,0,7,12,1,2,3,4,15,9,5,62,36,20,8,9
2020-M004,Acapulco,Hard,2020-02-24,R32,3,6-2 7-6(5),wta,0,21,2,1,201603,Shelby Rogers,114.0,220465,Katie Volynets,384.0,0,8,13,0,4,3,3,9,4,4,71,42,27,10,10
2020-2022,Lexington,Hard,2020-08-10,SF,3,6-3 6-2,wta,0,17,2,0,201603,Shelby Rogers,116.0,213525,Jil Teichmann,63.0,0,5,12,0,2,2,2,10,5,5,50,37,16,6,8
2020-2022,Lexington,Hard,2020-08-10,QF,3,1-6 6-4 7-6(5),wta,0,30,3,1,201603,Shelby Rogers,116.0,200033,Serena Williams,9.0,1,14,16,2,5,1,1,4,2,4,80,36,28,26,14
2020-2022,Lexington,Hard,2020-08-10,R16,3,6-2 7-5,wta,0,20,2,0,201603,Shelby Rogers,116.0,220367,Leylah Fernandez,120.0,1,13,7,2,1,4,5,5,3,7,65,26,21,21,10
2020-2022,Lexington,Hard,2020-08-10,R32,3,6-4 4-6 6-2,wta,0,28,3,0,201603,Shelby Rogers,116.0,201595,Misaki Doi,77.0,1,16,12,2,10,5,5,12,9,9,90,50,35,18,14
2020-560,Us Open,Hard,2020-08-31,R128,3,6-2 6-2,wta,0,16,2,0,201603,Shelby Rogers,93.0,202701,Irina Khromacheva,674.0,1,12,4,2,6,0,4,0,0,6,41,28,24,10,8
2020-560,Us Open,Hard,2020-08-31,R64,3,7-5 6-1,wta,0,19,2,0,201603,Shelby Rogers,93.0,214981,Elena Rybakina,17.0,1,13,6,2,2,3,4,4,3,8,65,45,32,12,10
2020-560,Us Open,Hard,2020-08-31,R32,3,6-2 6-4,wta,0,18,2,0,201603,Shelby Rogers,93.0,201483,Madison Brengle,84.0,1,12,6,2,5,1,5,6,4,9,54,36,25,9,9
2020-560,Us Open,Hard,2020-08-31,R16,3,7-6(5) 3-6 7-6(6),wta,0,35,3,2,201603,Shelby Rogers,93.0,201520,Petra Kvitova,12.0,1,17,18,2,6,2,2,14,10,5,128,92,60,16,18
2020-560,Us Open,Hard,2020-08-31,QF,3,6-3 6-4,wta,0,19,2,0,201603,Shelby Rogers,93.0,211768,Naomi Osaka,9.0,0,7,12,0,3,2,1,5,2,1,62,38,25,8,9
2020-520,Roland Garros,Clay,2020-09-28,R128,3,6-2 6-3,wta,0,17,2,0,201603,Shelby Rogers,55.0,215872,Kamilla Rakhimova,182.0,0,5,12,0,3,3,1,6,2,3,51,32,18,7,8
2021-2026,Yarra Valley Classic,Hard,2021-01-31,QF,3,7-5 2-6 [10-4],wta,0,34,3,0,201603,Shelby Rogers,60.0,202458,Ashleigh Barty,1.0,0,15,19,1,3,3,3,7,5,3,72,41,28,17,10
2021-2026,Yarra Valley Classic,Hard,2021-01-31,R16,3,7-6(1) 6-3,wta,0,22,2,1,201603,Shelby Rogers,60.0,201549,Petra Martic,18.0,1,13,9,2,3,1,2,5,4,6,70,42,27,22,11
2021-2026,Yarra Valley Classic,Hard,2021-01-31,R32,3,6-4 5-7 6-2,wta,0,30,3,0,201603,Shelby Rogers,60.0,202490,Rebecca Peterson,55.0,1,17,13,2,11,1,3,5,4,7,95,61,47,18,15
2021-2026,Yarra Valley Classic,Hard,2021-01-31,R64,3,6-2 7-5,wta,0,20,2,0,201603,Shelby Rogers,60.0,211539,Fiona Ferro,43.0,1,13,7,2,4,4,6,9,6,16,64,41,29,9,10
2021-580,Australian Open,Hard,2021-02-08,R128,3,6-4 6-1,wta,0,17,2,0,201603,Shelby Rogers,57.0,215936,Francesca Jones,245.0,1,12,5,2,10,2,4,1,0,8,43,29,25,8,9
2021-580,Australian Open,Hard,2021-02-08,R64,3,6-2 6-3,wta,0,17,2,0,201603,Shelby Rogers,57.0,215337,Olga Danilovic,183.0,1,12,5,2,7,2,5,1,0,12,40,22,19,11,9
2021-580,Australian Open,Hard,2021-02-08,R32,3,6-4 6-3,wta,0,19,2,0,201603,Shelby Rogers,57.0,204426,Anett Kontaveit,22.0,1,12,7,2,1,3,4,1,0,10,58,30,21,18,10
2021-580,Australian Open,Hard,2021-02-08,R16,3,6-3 6-4,wta,0,19,2,0,201603,Shelby Rogers,57.0,202458,Ashleigh Barty,1.0,0,7,12,0,5,1,1,6,3,3,54,36,22,11,9
2021-2030,Adelaide,Hard,2021-02-22,QF,3,2-6 6-4 6-4,wta,0,28,3,0,201603,Shelby Rogers,53.0,221103,Coco Gauff,52.0,0,14,14,1,2,4,6,10,4,12,81,47,32,13,14
2021-2030,Adelaide,Hard,2021-02-22,R16,3,6-2 6-2,wta,0,16,2,0,201603,Shelby Rogers,53.0,202427,Johanna Konta,16.0,1,12,4,2,1,2,4,3,3,6,51,29,21,15,8
2021-2030,Adelaide,Hard,2021-02-22,R32,3,6-3 7-6(4),wta,0,22,2,1,201603,Shelby Rogers,53.0,206368,Veronika Kudermetova,34.0,1,13,9,2,4,0,3,1,0,11,64,39,33,11,10
2021-718,Dubai,Hard,2021-03-07,R32,3,6-3 6-3,wta,0,18,2,0,201603,Shelby Rogers,49.0,210722,Elise Mertens,18.0,0,6,12,0,1,1,2,7,2,2,54,34,19,6,9
2021-718,Dubai,Hard,2021-03-07,R64,3,7-6(4) 6-2,wta,0,21,2,1,201603,Shelby Rogers,49.0,201466,Kaia Kanepi,62.0,1,13,8,2,4,3,4,5,3,8,87,59,40,12,10
2021-902,Miami,Hard,2021-03-22,R64,3,3-6 7-5 6-3,wta,0,30,3,0,201603,Shelby Rogers,52.0,202494,Elina Svitolina,5.0,0,14,16,1,2,1,5,15,9,10,101,73,39,13,14
2021-902,Miami,Hard,2021-03-22,R128,3,6-3 6-3,wta,0,18,2,0,201603,Shelby Rogers,52.0,201483,Madison Brengle,82.0,1,12,6,2,4,0,3,3,3,8,51,30,24,14,9
2021-804,Charleston 1,Clay,2021-04-05,R16,3,7-6(3) 4-6 6-4,wta,0,33,3,1,201603,Shelby Rogers,52.0,202458,Ashleigh Barty,1.0,0,16,17,1,3,5,5,13,8,8,116,77,42,22,16
2021-804,Charleston 1,Clay,2021-04-05,R32,3,1-6 7-5 6-4,wta,0,29,3,0,201603,Shelby Rogers,52.0,216153,Amanda Anisimova,33.0,1,14,15,2,7,2,9,15,6,18,86,52,25,15,14
2021-804,Charleston 1,Clay,2021-04-05,R64,3,6-4 6-3,wta,0,19,2,0,201603,Shelby Rogers,52.0,201540,Kristina Mladenovic,55.0,1,12,7,2,5,2,3,6,5,7,64,42,33,11,10
2021-2033,Charleston 2,Clay,2021-04-12,QF,3,7-5 6-1,wta,0,19,2,0,201603,Shelby Rogers,46.0,203575,Danka Kovinic,65.0,0,6,13,0,2,2,2,8,3,3,48,18,10,14,9
2021-2033,Charleston 2,Clay,2021-04-12,R16,3,6-2 6-2,wta,0,16,2,0,201603,Shelby Rogers,46.0,214906,Claire Liu,189.0,1,12,4,2,1,3,5,2,1,11,45,27,22,9,8
2021-2033,Charleston 2,Clay,2021-04-12,R32,3,6-0 6-1,wta,0,13,2,0,201603,Shelby Rogers,46.0,216083,Caty Mcnally,110.0,1,12,1,2,6,1,5,4,4,9,42,24,20,11,7
2021-1038,Madrid,Clay,2021-04-29,R64,3,6-2 6-1,wta,0,15,2,0,201603,Shelby Rogers,43.0,202458,Ashleigh Barty,1.0,0,3,12,0,0,1,0,10,6,0,48,29,14,9,7
2021-709,Rome,Clay,2021-05-10,R64,3,5-7 6-3 6-4,wta,0,31,3,0,201603,Shelby Rogers,43.0,201549,Petra Martic,25.0,0,14,17,1,1,1,2,9,6,10,90,56,32,25,15
2021-406,Strasbourg,Clay,2021-05-24,R16,3,6-4 7-6(6),wta,0,23,2,1,201603,Shelby Rogers,46.0,215898,Jule Niemeier,216.0,0,10,13,0,40,0,8,48,32,24,624,504,320,56,11
2021-406,Strasbourg,Clay,2021-05-24,R32,3,7-5 6-7(6) 7-5,wta,0,37,3,1,201603,Shelby Rogers,46.0,201539,Christina Mchale,95.0,1,20,17,2,3,11,8,18,12,15,139,85,54,21,18
2021-520,Roland Garros,Clay,2021-05-31,R128,3,6-7(3) 7-6(8) 6-2,wta,0,34,3,2,201603,Shelby Rogers,47.0,202490,Rebecca Peterson,60.0,0,15,19,1,3,6,8,9,3,12,127,81,47,21,16
