tourney_id,tourney_name,surface,tourney_date,round,best_of,score,tour,retired,total_games,total_sets,total_tiebreaks,player_id,player_name,player_rank,opp_id,opp_name,opp_rank,won_match,games_won,games_lost,sets_won,aces,double_faults,bp_won,bp_faced,bp_saved,bp_faced_opp,svpt,first_in,first_won,second_won,svc_games
2026-0301,Auckland,Hard,2026-01-12,R32,3,6-4 6-4,atp,0,20,2,0,207681,Francisco Comesana,68.0,208316,Valentin Royer,57.0,1,12,8,2,10,1,2,0,0,3,51,37,32,8,10
2026-580,Australian Open,Hard,2026-01-19,R128,5,6-2 6-3 3-6 6-3,atp,0,35,4,0,207681,Francisco Comesana,68.0,200516,Patrick Kypson,116.0,1,21,14,3,20,5,4,2,1,10,98,56,47,25,18
2026-580,Australian Open,Hard,2026-01-19,R64,5,6-4 6-3 4-6 6-2,atp,0,37,4,0,207681,Francisco Comesana,68.0,126207,Frances Tiafoe,34.0,0,15,22,1,15,5,1,17,12,5,123,82,57,17,18
2026-0506,Buenos Aires,Clay,2026-02-09,R32,3,6-4 7-6(3),atp,0,23,2,1,207681,Francisco Comesana,63.0,200116,Camilo Ugo Carabelli,47.0,0,10,13,0,2,4,2,4,1,7,65,46,31,8,11
2026-6932,Rio de Janeiro,Clay,2026-02-16,R32,3,3-6 6-3 6-4,atp,0,28,3,0,207681,Francisco Comesana,63.0,144869,Tomas Martin Etcheverry,51.0,0,13,15,1,8,4,1,5,3,4,80,51,41,15,14
2026-8996,Santiago,Clay,2026-02-23,R16,3,7-6(3) 6-7(2) 6-3,atp,0,35,3,2,207681,Francisco Comesana,82.0,126504,Andrea Pellegrino,137.0,0,16,19,1,9,11,2,7,3,6,111,64,53,18,17
2026-8996,Santiago,Clay,2026-02-23,R32,3,6-4 2-6 7-6(4),atp,0,31,3,1,207681,Francisco Comesana,82.0,124079,Pedro Martinez,101.0,1,15,16,2,12,7,3,4,0,8,87,57,39,14,15
2026-0404,Indian Wells Masters,Hard,2026-03-04,R128,3,7-5 6-0,atp,0,18,2,0,207681,Francisco Comesana,82.0,200624,Sebastian Korda,37.0,0,5,13,0,1,1,3,11,4,4,58,35,14,8,9
2026-0403,Miami Masters,Hard,2026-03-18,R128,3,6-4 6-2,atp,0,18,2,0,207681,Francisco Comesana,82.0,126214,Alejandro Tabilo,41.0,0,6,12,0,4,4,0,5,2,2,54,32,23,9,9
2026-0410,Monte Carlo Masters,Clay,2026-04-05,R64,3,7-5 2-6 6-3,atp,0,29,3,0,207681,Francisco Comesana,99.0,207925,Flavio Cobolli,16.0,0,14,15,1,3,3,5,13,7,12,104,60,37,18,15
2026-1536,Madrid Masters,Clay,2026-04-22,R128,3,3-6 7-6(3) 6-3,atp,0,31,3,1,207681,Francisco Comesana,105.0,207830,Tomas Machac,41.0,0,15,16,1,14,3,1,3,1,2,93,59,45,17,16
2022-0319,Kitzbuhel,Clay,2022-07-25,R32,3,6-4 6-2,atp,0,18,2,0,207686,Alexander Shevchenko,157.0,106233,Dominic Thiem,199.0,0,6,12,0,0,3,1,13,9,1,74,41,21,16,9
2022-9410,Astana,Hard,2022-10-03,R32,3,7-6(4) 6-2,atp,0,21,2,1,207686,Alexander Shevchenko,146.0,208134,Luca Nardi,152.0,0,8,13,0,5,3,1,6,3,7,69,39,24,13,10
2022-0429,Stockholm,Hard,2022-10-17,R32,3,6-4 6-2,atp,0,18,2,0,207686,Alexander Shevchenko,149.0,134472,Antoine Bellier,192.0,0,6,12,0,3,1,2,11,6,3,69,45,24,11,9
2023-0495,Dubai,Hard,2023-02-27,R32,3,3-6 6-3 7-6(7),atp,0,31,3,1,207686,Alexander Shevchenko,119.0,128034,Hubert Hurkacz,11.0,0,15,16,1,3,2,2,11,9,4,103,63,45,23,15
2023-0425,Barcelona,Clay,2023-04-17,R32,3,6-0 6-1,atp,0,13,2,0,207686,Alexander Shevchenko,98.0,200282,Alex De Minaur,19.0,0,1,12,0,0,3,0,9,3,3,50,21,9,10,7
2023-0425,Barcelona,Clay,2023-04-17,R64,3,6-2 6-2,atp,0,16,2,0,207686,Alexander Shevchenko,98.0,105841,Lorenzo Giustino,223.0,1,12,4,2,6,1,4,0,0,4,43,24,20,12,8
2023-1536,Madrid Masters,Clay,2023-04-24,R32,3,4-6 6-1 7-5,atp,0,29,3,0,207686,Alexander Shevchenko,96.0,106421,Daniil Medvedev,3.0,0,12,17,1,2,4,4,14,8,13,102,51,34,19,14
2023-1536,Madrid Masters,Clay,2023-04-24,R64,3,6-1 6-1,atp,0,14,2,0,207686,Alexander Shevchenko,96.0,208103,Jiri Lehecka,37.0,1,12,2,2,3,1,5,1,1,5,37,20,17,12,7
2023-1536,Madrid Masters,Clay,2023-04-24,R128,3,6-4 6-4,atp,0,20,2,0,207686,Alexander Shevchenko,96.0,200670,J J Wolf,49.0,1,12,8,2,6,1,3,2,1,7,56,30,19,19,10
2023-0416,Rome Masters,Clay,2023-05-08,R32,3,6-3 6-7(4) 6-2,atp,0,30,3,1,207686,Alexander Shevchenko,93.0,206173,Jannik Sinner,8.0,0,12,18,1,4,3,2,9,3,8,96,60,33,20,15
2023-0416,Rome Masters,Clay,2023-05-08,R64,3,6-3 6-4,atp,0,19,2,0,207686,Alexander Shevchenko,93.0,202104,Sebastian Baez,40.0,1,12,7,2,3,6,3,7,6,6,73,35,28,18,10
2023-520,Roland Garros,Clay,2023-05-29,R128,5,7-5 4-6 6-1 7-6(2),atp,0,42,4,1,207686,Alexander Shevchenko,87.0,106214,Oscar Otte,120.0,1,24,18,3,6,6,9,19,13,19,137,70,49,32,20
2023-520,Roland Garros,Clay,2023-05-29,R64,5,6-1 6-1 6-2,atp,0,22,3,0,207686,Alexander Shevchenko,87.0,207518,Lorenzo Musetti,18.0,0,4,18,0,1,1,0,12,5,3,77,49,27,9,11
2023-540,Wimbledon,Grass,2023-07-03,R128,5,6-3 6-3 6-2,atp,0,26,3,0,207686,Alexander Shevchenko,97.0,105173,Adrian Mannarino,35.0,0,8,18,0,2,3,1,13,7,4,77,53,31,10,13
2023-0316,Bastad,Clay,2023-07-17,R16,3,6-2 6-4,atp,0,18,2,0,207686,Alexander Shevchenko,96.0,134770,Casper Ruud,4.0,0,6,12,0,2,2,1,7,3,3,55,36,18,9,9
2023-0316,Bastad,Clay,2023-07-17,R32,3,6-3 6-3,atp,0,18,2,0,207686,Alexander Shevchenko,96.0,207678,Juan Manuel Cerundolo,100.0,1,12,6,2,2,2,5,6,4,12,51,34,21,10,9
2023-0439,Umag,Clay,2023-07-24,R32,3,4-6 7-6(0) 6-3,atp,0,32,3,1,207686,Alexander Shevchenko,93.0,106065,Marco Cecchinato,96.0,0,15,17,1,3,4,3,8,4,8,108,65,42,22,16
2023-0418,Washington,Hard,2023-07-31,R16,3,6-4 6-3,atp,0,19,2,0,207686,Alexander Shevchenko,93.0,105554,Daniel Evans,30.0,0,7,12,0,4,3,1,6,2,6,68,34,24,13,10
2023-0418,Washington,Hard,2023-07-31,R32,3,5-7 7-6(4) 6-4,atp,0,35,3,1,207686,Alexander Shevchenko,93.0,200624,Sebastian Korda,26.0,1,18,17,2,5,7,5,24,19,15,125,63,44,29,17
2023-0418,Washington,Hard,2023-07-31,R64,3,6-3 7-6(8),atp,0,22,2,1,207686,Alexander Shevchenko,93.0,202195,Maxime Cressy,96.0,1,13,9,2,3,4,3,3,1,6,78,38,27,21,11
2023-0422,Cincinnati Masters,Hard,2023-08-14,R64,3,6-3 3-6 6-3,atp,0,27,3,0,207686,Alexander Shevchenko,88.0,132283,Lorenzo Sonego,39.0,0,12,15,1,0,4,3,8,4,5,79,45,29,17,13
2023-6242,Winston-Salem,Hard,2023-08-21,R64,3,6-3 4-6 4-0 RET,atp,1,23,3,0,207686,Alexander Shevchenko,84.0,144817,Marc Andrea Huesler,87.0,0,9,14,1,6,6,1,6,3,3,69,36,25,15,11
2023-560,Us Open,Hard,2023-08-28,R128,5,6-3 6-2 6-2,atp,0,25,3,0,207686,Alexander Shevchenko,83.0,111815,Cameron Norrie,16.0,0,7,18,0,7,2,0,10,5,1,73,45,29,9,12
2023-9410,Astana,Hard,2023-09-25,R16,3,6-4 6-4,atp,0,20,2,0,207686,Alexander Shevchenko,85.0,209098,Hamad Medjedovic,120.0,0,8,12,0,5,2,0,6,4,1,61,42,28,11,10
2023-9410,Astana,Hard,2023-09-25,R32,3,6-4 6-3,atp,0,19,2,0,207686,Alexander Shevchenko,85.0,122298,Botic Van De Zandschulp,68.0,1,12,7,2,5,1,4,5,3,8,64,44,29,10,10
2023-5014,Shanghai Masters,Hard,2023-10-02,R128,3,3-6 6-3 6-2,atp,0,26,3,0,207686,Alexander Shevchenko,84.0,202358,Chun Hsin Tseng,380.0,0,11,15,1,2,3,2,6,2,5,70,37,26,17,13
2023-7485,Antwerp,Hard,2023-10-16,R16,3,3-6 6-3 6-2,atp,0,26,3,0,207686,Alexander Shevchenko,84.0,122669,Juan Pablo Varillas,69.0,0,11,15,1,6,1,3,6,1,6,78,44,31,12,13
2023-7485,Antwerp,Hard,2023-10-16,R32,3,6-7(5) 7-6(5) 6-3,atp,0,35,3,2,207686,Alexander Shevchenko,84.0,126127,Benjamin Bonzi,89.0,1,19,16,2,10,4,3,4,3,10,120,74,57,23,16
2023-0328,Basel,Hard,2023-10-23,QF,3,7-6(2) 3-6 7-6(1),atp,0,35,3,2,207686,Alexander Shevchenko,83.0,200000,Felix Auger Aliassime,19.0,0,18,17,1,8,0,4,8,5,8,99,63,45,23,17
2023-0328,Basel,Hard,2023-10-23,R16,3,6-7(7) 7-6(6) 7-6(5),atp,0,39,3,3,207686,Alexander Shevchenko,83.0,126203,Taylor Fritz,9.0,1,20,19,2,6,1,0,15,15,3,150,100,77,25,18
2023-0328,Basel,Hard,2023-10-23,R32,3,6-3 7-6(8),atp,0,22,2,1,207686,Alexander Shevchenko,83.0,104527,Stan Wawrinka,45.0,1,13,9,2,3,1,3,4,3,5,74,40,28,22,10
2023-0341,Metz,Hard,2023-11-06,F,3,6-3 6-3,atp,0,18,2,0,207686,Alexander Shevchenko,63.0,200005,Ugo Humbert,23.0,0,6,12,0,4,2,0,7,4,1,55,34,25,9,9
2023-0341,Metz,Hard,2023-11-06,SF,3,6-4 6-4,atp,0,20,2,0,207686,Alexander Shevchenko,63.0,105732,Pierre Hugues Herbert,344.0,1,12,8,2,8,0,3,3,2,7,59,39,32,9,10
2023-0341,Metz,Hard,2023-11-06,QF,3,6-4 6-4,atp,0,20,2,0,207686,Alexander Shevchenko,63.0,111575,Karen Khachanov,15.0,1,12,8,2,3,2,2,3,3,3,56,30,26,17,10
2023-0341,Metz,Hard,2023-11-06,R16,3,7-5 2-6 6-2,atp,0,28,3,0,207686,Alexander Shevchenko,63.0,200218,Mate Valkusz,232.0,1,15,13,2,10,2,3,2,0,4,72,48,41,12,14
2023-0341,Metz,Hard,2023-11-06,R32,3,6-4 7-5,atp,0,22,2,0,207686,Alexander Shevchenko,63.0,106288,Mathias Bourgue,271.0,1,13,9,2,2,0,3,2,1,10,57,41,30,12,11
2024-0339,Brisbane,Hard,2024-01-01,R16,3,6-4 5-7 6-2,atp,0,30,3,0,207686,Alexander Shevchenko,48.0,208029,Holger Rune,8.0,0,13,17,1,5,2,1,10,7,6,108,62,45,23,15
2024-0339,Brisbane,Hard,2024-01-01,R32,3,6-3 6-2,atp,0,17,2,0,207686,Alexander Shevchenko,48.0,209414,Luca Van Assche,90.0,1,12,5,2,6,0,3,2,2,7,52,35,26,13,9
2024-8998,Adelaide,Hard,2024-01-08,R16,3,6-3 6-1,atp,0,16,2,0,207686,Alexander Shevchenko,48.0,106331,Christopher Oconnell,71.0,0,4,12,0,3,1,0,8,4,0,46,31,18,6,8
2024-8998,Adelaide,Hard,2024-01-08,R32,3,7-6(4) 4-6 7-5,atp,0,35,3,1,207686,Alexander Shevchenko,48.0,144869,Tomas Martin Etcheverry,30.0,1,18,17,2,5,4,5,14,9,11,117,72,50,19,17
2024-580,Australian Open,Hard,2024-01-15,R128,5,6-3 6-3 6-1,atp,0,25,3,0,207686,Alexander Shevchenko,48.0,144719,Jaume Munar,82.0,0,7,18,0,3,5,1,15,9,4,91,49,31,15,12
2024-0375,Montpellier,Hard,2024-01-29,QF,3,4-6 6-3 6-4,atp,0,29,3,0,207686,Alexander Shevchenko,59.0,122330,Alexander Bublik,27.0,0,13,16,1,3,4,3,9,5,8,100,50,30,24,14
2024-0375,Montpellier,Hard,2024-01-29,R16,3,7-6(3) 2-6 6-3,atp,0,30,3,1,207686,Alexander Shevchenko,59.0,106296,Gregoire Barrere,104.0,1,15,15,2,7,4,1,5,3,7,95,57,44,21,15
2024-0375,Montpellier,Hard,2024-01-29,R32,3,6-4 4-6 6-4,atp,0,30,3,0,207686,Alexander Shevchenko,59.0,207494,Dalibor Svrcina,194.0,1,16,14,2,8,4,7,14,8,22,116,60,38,24,15
2024-0496,Marseille,Hard,2024-02-05,R16,3,6-1 6-4,atp,0,17,2,0,207686,Alexander Shevchenko,56.0,128034,Hubert Hurkacz,8.0,0,5,12,0,3,0,2,8,3,5,58,33,20,6,8
2024-0496,Marseille,Hard,2024-02-05,R32,3,7-6(4) 6-4,atp,0,23,2,1,207686,Alexander Shevchenko,56.0,126127,Benjamin Bonzi,126.0,1,13,10,2,7,4,2,4,3,3,72,44,33,16,11
2024-0407,Rotterdam,Hard,2024-02-12,QF,3,7-6(2) 3-6 6-4,atp,0,32,3,1,207686,Alexander Shevchenko,57.0,105777,Grigor Dimitrov,13.0,0,16,16,1,15,1,1,3,2,1,100,63,48,21,16
2024-0407,Rotterdam,Hard,2024-02-12,R16,3,6-4 1-6 6-3,atp,0,26,3,0,207686,Alexander Shevchenko,57.0,208029,Holger Rune,7.0,1,13,13,2,6,1,2,6,4,3,80,53,43,9,13
2024-0407,Rotterdam,Hard,2024-02-12,R32,3,4-6 6-4 6-3,atp,0,29,3,0,207686,Alexander Shevchenko,57.0,111190,Zhizhen Zhang,47.0,1,16,13,2,13,0,4,7,5,8,87,55,38,20,14
2024-0451,Doha,Hard,2024-02-19,R32,3,6-4 6-4,atp,0,20,2,0,207686,Alexander Shevchenko,45.0,104755,Richard Gasquet,126.0,0,8,12,0,4,3,0,7,5,2,69,43,29,14,10
2024-0495,Dubai,Hard,2024-02-26,R32,3,6-3 7-5,atp,0,21,2,0,207686,Alexander Shevchenko,47.0,106421,Daniil Medvedev,4.0,0,8,13,0,6,3,2,9,4,4,71,46,28,9,11
2024-0404,Indian Wells Masters,Hard,2024-03-04,R64,3,6-2 3-1 RET,atp,1,12,2,0,207686,Alexander Shevchenko,51.0,202103,Francisco Cerundolo,22.0,0,3,9,0,1,1,0,3,0,0,30,12,8,7,6
2024-0404,Indian Wells Masters,Hard,2024-03-04,R128,3,6-3 1-6 7-6(3),atp,0,29,3,1,207686,Alexander Shevchenko,51.0,136440,Dominik Koepfer,49.0,1,14,15,2,7,6,3,11,7,10,100,60,41,19,14
2024-0403,Miami Masters,Hard,2024-03-18,R64,3,6-4 6-7(2) 6-3,atp,0,32,3,1,207686,Alexander Shevchenko,58.0,128034,Hubert Hurkacz,9.0,0,14,18,1,5,1,0,4,2,0,92,62,46,17,15
2024-0403,Miami Masters,Hard,2024-03-18,R128,3,6-7(4) 7-6(4) 7-5,atp,0,38,3,2,207686,Alexander Shevchenko,58.0,123755,Daniel Elahi Galan,84.0,1,20,18,2,12,10,5,11,7,13,134,80,58,21,18
2024-0360,Marrakech,Clay,2024-04-01,R32,3,6-2 6-1,atp,0,15,2,0,207686,Alexander Shevchenko,56.0,126610,Matteo Berrettini,135.0,0,3,12,0,2,3,0,9,4,2,60,31,16,12,8
2024-0308,Munich,Clay,2024-04-15,R32,3,6-7(6) 6-3 7-5,atp,0,34,3,1,207686,Alexander Shevchenko,63.0,105870,Yannick Hanfmann,61.0,0,15,19,1,7,1,1,5,2,3,107,73,50,17,16
2024-1536,Madrid Masters,Clay,2024-04-22,R64,3,6-2 6-1,atp,0,15,2,0,207686,Alexander Shevchenko,59.0,207989,Carlos Alcaraz,3.0,0,3,12,0,0,0,2,11,4,3,55,32,15,5,8
2024-1536,Madrid Masters,Clay,2024-04-22,R128,3,6-4 5-7 6-3,atp,0,31,3,0,207686,Alexander Shevchenko,59.0,126239,Arthur Rinderknech,77.0,1,17,14,2,3,1,2,7,6,3,96,57,42,24,16
2024-0416,Rome Masters,Clay,2024-05-06,R64,3,6-4 6-4,atp,0,20,2,0,207686,Alexander Shevchenko,60.0,111575,Karen Khachanov,18.0,0,8,12,0,3,2,0,3,1,3,68,36,25,17,10
2024-0416,Rome Masters,Clay,2024-05-06,R128,3,6-3 6-2,atp,0,17,2,0,207686,Alexander Shevchenko,60.0,206681,Fabian Marozsan,36.0,1,12,5,2,2,0,4,0,0,6,45,28,20,12,8
2024-0322,Geneva,Clay,2024-05-20,QF,3,6-4 6-4,atp,0,20,2,0,207686,Alexander Shevchenko,61.0,207925,Flavio Cobolli,56.0,0,8,12,0,2,1,1,5,2,6,56,40,25,11,10
2024-0322,Geneva,Clay,2024-05-20,R32,3,6-4 7-6(4),atp,0,23,2,1,207686,Alexander Shevchenko,61.0,206681,Fabian Marozsan,41.0,1,13,10,2,6,1,2,3,2,4,74,46,35,15,11
2024-520,Roland Garros,Clay,2024-05-27,R64,5,6-4 6-2 0-6 6-3,atp,0,33,4,0,207686,Alexander Shevchenko,59.0,144895,Corentin Moutet,79.0,0,15,18,1,3,2,5,10,4,11,98,54,32,22,16
2024-520,Roland Garros,Clay,2024-05-27,R128,5,6-4 4-6 1-6 6-1 6-4,atp,0,44,5,0,207686,Alexander Shevchenko,59.0,106234,Aslan Karatsev,82.0,1,23,21,3,13,4,9,22,14,15,161,89,54,34,21
2024-8994,Mallorca,Grass,2024-06-24,R16,3,6-3 6-2,atp,0,17,2,0,207686,Alexander Shevchenko,58.0,126214,Alejandro Tabilo,24.0,0,5,12,0,2,1,0,7,4,5,58,41,29,4,8
2024-8994,Mallorca,Grass,2024-06-24,R32,3,7-5 7-6(5),atp,0,25,2,1,207686,Alexander Shevchenko,58.0,106005,Constant Lestienne,90.0,1,14,11,2,10,0,3,5,3,6,83,54,41,11,12
2024-540,Wimbledon,Grass,2024-07-01,R128,5,6-1 4-6 7-6(2) 6-7(3) 6-1,atp,0,50,5,2,207686,Alexander Shevchenko,57.0,200005,Ugo Humbert,16.0,0,21,29,2,11,8,3,16,9,10,161,89,57,40,23
2024-0414,Hamburg,Clay,2024-07-15,R16,3,6-3 2-6 6-3,atp,0,26,3,0,207686,Alexander Shevchenko,56.0,209260,Luciano Darderi,35.0,0,12,14,1,1,4,4,8,3,8,75,39,22,18,13
2024-0414,Hamburg,Clay,2024-07-15,R32,3,6-4 4-6 6-4,atp,0,30,3,0,207686,Alexander Shevchenko,56.0,200484,Rudolf Molleker,197.0,1,16,14,2,10,3,5,10,6,10,93,53,37,20,15
2024-0439,Umag,Clay,2024-07-22,R32,3,6-4 4-6 7-6(8),atp,0,33,3,1,207686,Alexander Shevchenko,58.0,206681,Fabian Marozsan,49.0,0,16,17,1,3,5,5,13,8,12,107,66,43,20,16
2024-0096,Paris Olympics,Clay,2024-07-29,R64,3,6-3 6-4,atp,0,19,2,0,207686,Alexander Shevchenko,56.0,210150,Jakub Mensik,65.0,0,7,12,0,0,1,1,11,8,1,59,52,32,4,9
2024-6242,Winston-Salem,Hard,2024-08-19,R32,3,6-2 6-2,atp,0,16,2,0,207686,Alexander Shevchenko,60.0,105807,Pablo Carreno Busta,299.0,0,4,12,0,2,3,1,9,4,4,50,24,15,8,8
2024-560,Us Open,Hard,2024-08-26,R128,5,6-3 7-5 5-7 6-2,atp,0,41,4,0,207686,Alexander Shevchenko,61.0,136440,Dominik Koepfer,83.0,1,24,17,3,9,8,7,9,5,16,127,77,49,29,21
2024-560,Us Open,Hard,2024-08-26,R64,5,6-4 6-1 1-0 RET,atp,1,18,3,0,207686,Alexander Shevchenko,61.0,126207,Frances Tiafoe,20.0,0,5,13,0,3,7,1,11,6,5,56,24,12,14,9
2024-M-DC-2024-WG1-M-KAZ-DEN-01,Davis Cup WG1 R1: KAZ vs DEN,Hard,2024-09-14,RR,3,7-6(4) 6-3,atp,0,22,2,1,207686,Alexander Shevchenko,57.0,200416,August Holmgren,166.0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0
2024-4713,Hangzhou,Hard,2024-09-18,R16,3,6-4 7-6(3),atp,0,23,2,1,207686,Alexander Shevchenko,58.0,105062,Mikhail Kukushkin,112.0,0,10,13,0,11,4,2,5,2,3,62,39,30,8,11
2024-4713,Hangzhou,Hard,2024-09-18,R32,3,6-1 6-1,atp,0,14,2,0,207686,Alexander Shevchenko,58.0,105477,Marco Trungelliti,138.0,1,12,2,2,4,0,5,0,0,6,29,18,17,11,7
2024-5014,Shanghai Masters,Hard,2024-10-02,R32,3,6-1 6-7(5) 6-2,atp,0,28,3,1,207686,Alexander Shevchenko,58.0,210150,Jakub Mensik,65.0,0,10,18,1,4,2,1,9,4,2,88,50,30,19,13
2024-5014,Shanghai Masters,Hard,2024-10-02,R64,3,7-6(7) 7-5,atp,0,25,2,1,207686,Alexander Shevchenko,58.0,202103,Francisco Cerundolo,31.0,1,14,11,2,7,2,3,5,3,7,73,53,41,9,12
2024-5014,Shanghai Masters,Hard,2024-10-02,R128,3,6-1 7-6(3),atp,0,20,2,1,207686,Alexander Shevchenko,58.0,106368,Ramkumar Ramanathan,332.0,1,13,7,2,3,2,2,4,4,4,60,39,32,15,10
2024-9410,Almaty,Hard,2024-10-14,QF,3,6-2 6-3,atp,0,17,2,0,207686,Alexander Shevchenko,61.0,202103,Francisco Cerundolo,31.0,0,5,12,0,4,1,0,6,3,1,53,34,24,7,8
2024-9410,Almaty,Hard,2024-10-14,R16,3,6-1 6-7(5) 7-5,atp,0,32,3,1,207686,Alexander Shevchenko,61.0,106234,Aslan Karatsev,139.0,1,19,13,2,7,0,4,2,1,7,93,60,47,20,16
2024-9410,Almaty,Hard,2024-10-14,R32,3,7-6(5) 7-6(4),atp,0,26,2,2,207686,Alexander Shevchenko,61.0,105062,Mikhail Kukushkin,111.0,1,14,12,2,9,1,2,4,2,10,75,48,36,15,12
2024-0341,Metz,Hard,2024-11-04,R32,3,3-6 6-4 6-4,atp,0,29,3,0,207686,Alexander Shevchenko,64.0,105526,Jan Lennard Struff,40.0,0,14,15,1,8,7,3,9,6,8,106,54,37,26,14
2025-9900,United Cup,Hard,2024-12-27,SF,3,6-3 6-2,atp,0,17,2,0,207686,Alexander Shevchenko,78.0,128034,Hubert Hurkacz,16.0,0,5,12,0,1,1,0,4,1,0,49,34,18,9,8
2025-9900,United Cup,Hard,2024-12-27,RR,3,6-4 7-6(0),atp,0,23,2,1,207686,Alexander Shevchenko,78.0,126774,Stefanos Tsitsipas,11.0,1,13,10,2,2,3,2,2,1,4,70,45,31,19,11
2025-9900,United Cup,Hard,2024-12-27,RR,3,6-2 6-1,atp,0,15,2,0,207686,Alexander Shevchenko,78.0,105807,Pablo Carreno Busta,196.0,0,3,12,0,3,4,1,7,2,2,42,24,14,4,7
2025-580,Australian Open,Hard,2025-01-13,R128,5,6-1 7-5 6-1,atp,0,26,3,0,207686,Alexander Shevchenko,77.0,207989,Carlos Alcaraz,3.0,0,7,19,0,0,0,2,19,11,4,89,53,28,14,13
2025-M-DC-2025-WG1-PO-KAZ-PAK-01,Davis Cup WG1 PO: KAZ vs PAK,Hard,2025-02-01,RR,3,6-2 6-1,atp,0,15,2,0,207686,Alexander Shevchenko,75.0,207836,Muzammil Murtaza,,1,12,3,2,0,0,0,0,0,0,0,0,0,0,0
2025-0424,Dallas,Hard,2025-02-03,R32,3,7-6(3) 6-4,atp,0,23,2,1,207686,Alexander Shevchenko,82.0,124187,Reilly Opelka,145.0,0,10,13,0,8,2,0,1,0,0,61,44,36,7,11
2025-0499,Delray Beach,Hard,2025-02-10,R32,3,7-5 7-6(5),atp,0,25,2,1,207686,Alexander Shevchenko,88.0,111581,Michael Mmoh,328.0,0,11,14,0,3,3,3,7,3,9,79,42,33,13,12
2025-6932,Rio de Janeiro,Clay,2025-02-17,R16,3,7-6(1) 7-6(6),atp,0,26,2,2,207686,Alexander Shevchenko,103.0,100644,Alexander Zverev,2.0,0,12,14,0,5,7,3,12,9,5,115,68,45,18,12
2025-6932,Rio de Janeiro,Clay,2025-02-17,R32,3,6-4 6-2,atp,0,18,2,0,207686,Alexander Shevchenko,103.0,200335,Felipe Meligeni Alves,149.0,1,12,6,2,10,1,6,7,4,15,60,38,22,13,9
2025-8996,Santiago,Clay,2025-02-24,R32,3,6-2 6-2,atp,0,16,2,0,207686,Alexander Shevchenko,95.0,208363,Mariano Navone,64.0,0,4,12,0,2,1,1,7,2,3,45,31,19,2,8
2025-0404,Indian Wells Masters,Hard,2025-03-05,R128,3,6-1 6-3,atp,0,16,2,0,207686,Alexander Shevchenko,98.0,208014,Rinky Hijikata,83.0,0,4,12,0,0,5,2,9,3,4,53,35,16,7,8
2025-4462,Bucharest,Clay,2025-03-31,R32,3,6-3 6-4,atp,0,19,2,0,207686,Alexander Shevchenko,105.0,209209,Filip Misolic,232.0,0,7,12,0,1,1,2,4,0,6,54,34,22,8,9
2025-0308,Munich,Clay,2025-04-14,R16,3,6-3 6-2,atp,0,17,2,0,207686,Alexander Shevchenko,104.0,202103,Francisco Cerundolo,22.0,0,5,12,0,1,2,2,8,3,11,54,33,13,10,8
2025-0308,Munich,Clay,2025-04-14,R32,3,6-7(2) 6-3 6-4,atp,0,32,3,1,207686,Alexander Shevchenko,104.0,207925,Flavio Cobolli,36.0,1,18,14,2,5,9,6,21,17,12,138,89,53,22,16
2025-0416,Rome Masters,Clay,2025-05-07,R128,3,6-2 6-4,atp,0,18,2,0,207686,Alexander Shevchenko,97.0,207411,Jesper De Jong,93.0,0,6,12,0,2,3,0,7,4,3,65,32,19,16,9
2025-520,Roland Garros,Clay,2025-05-26,R64,5,6-4 4-6 6-7(5) 7-6(3) 7-5,atp,0,58,5,2,207686,Alexander Shevchenko,103.0,210319,Ethan Quinn,106.0,0,28,30,2,11,2,4,13,8,16,179,115,85,30,28
2025-520,Roland Garros,Clay,2025-05-26,R128,5,6-2 6-4 7-6(4),atp,0,31,3,1,207686,Alexander Shevchenko,103.0,105583,Dusan Lajovic,125.0,1,19,12,3,3,3,5,8,6,8,100,67,51,15,15
2025-540,Wimbledon,Grass,2025-06-30,R128,5,6-3 7-5 7-6(4),atp,0,34,3,1,207686,Alexander Shevchenko,98.0,124187,Reilly Opelka,70.0,0,14,20,0,11,6,2,7,3,7,93,57,47,12,16
2025-0314,Gstaad,Clay,2025-07-14,R16,3,6-2 6-3,atp,0,17,2,0,207686,Alexander Shevchenko,101.0,122330,Alexander Bublik,34.0,0,5,12,0,0,2,1,7,3,3,49,29,17,9,8
2025-0314,Gstaad,Clay,2025-07-14,R32,3,6-3 6-2,atp,0,17,2,0,207686,Alexander Shevchenko,101.0,104527,Stan Wawrinka,156.0,1,12,5,2,7,2,3,5,5,6,64,38,30,16,9
2025-0319,Kitzbuhel,Clay,2025-07-21,QF,3,6-4 6-2,atp,0,18,2,0,207686,Alexander Shevchenko,110.0,122330,Alexander Bublik,30.0,0,6,12,0,2,2,0,7,4,5,64,40,25,8,9
2025-0319,Kitzbuhel,Clay,2025-07-21,R16,3,7-5 6-4,atp,0,22,2,0,207686,Alexander Shevchenko,110.0,105916,Marton Fucsovics,91.0,1,13,9,2,5,4,4,3,1,7,60,33,26,15,11
2025-0319,Kitzbuhel,Clay,2025-07-21,R32,3,2-6 6-3 6-4,atp,0,27,3,0,207686,Alexander Shevchenko,110.0,123755,Daniel Elahi Galan,125.0,1,14,13,2,8,7,4,7,3,9,106,60,42,19,14
